,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1,3.86669513201659,-0.626453810742332,-0.804331599841126,0.235348522634884,0.617922308455229,-0.221257092554474,0.525890816836908,0.341334100225537,-1.0020361087866,-1.55915937207074,-0.0950430689874302,0.791441548555919,0.0145724494866752,0.866364388004573,-0.160442635861376,0.249371112480199,-1.25201519676517,2.31509302832221,0.441441006232774,0.824855582325674,1.37086468479613
2,14.6164188631264,0.183643324222082,-1.05652565415067,0.244825017471591,0.893505747257129,0.351793486239695,-0.48754435200179,0.413666483615545,0.0259076116236103,0.201662169552734,-0.388059386028918,0.392167936565892,1.78540433368522,-0.947695231725823,-0.924184940952379,-0.335346795980121,-0.335131324271791,1.06037998336494,0.41308615119793,0.744020871766823,0.545696095381661
3,10.0612522708583,-0.835628612410047,-1.0353957840774,-0.642186888816392,-0.427756242530467,0.160601875688583,1.13825077960497,0.122035737431512,-0.448141777255252,1.04017609562352,2.13657002626729,-0.472666950919845,0.000299754445834263,0.452242783133488,-1.55617514942365,0.00440528718327011,0.10806783414368,-0.39706720420436,0.866077674464518,-0.690097337307133,-1.6244633014089
4,17.4908068898286,1.59528080213779,-1.18556035360959,-1.93480850364367,-0.299901188920614,-0.124052304374975,1.21513438125462,-1.58938064620661,0.843233322004415,0.0719577174430248,0.556619445380915,-0.457951668291923,0.435694869038071,0.278240837063514,0.881220166441734,0.98676834777974,-0.471705055457868,0.484003435894966,-2.2615707799273,1.76900680919243,-0.062472834716083
5,14.6396341538327,0.329507771815361,-0.500439511741913,1.03869565173409,-0.531983274833493,0.659873851836467,-0.424830698926127,-0.787438529811935,-0.21846309570471,-0.0152654433514587,-0.590941639558808,-0.168131940956006,-1.40764524745317,1.41759451360812,-0.526359479718017,0.543575705484157,2.50706067974174,-1.35841462412163,-0.178701793813057,-0.55215640027166,0.570212546850017
6,-17.1714511951337,-0.820468384118015,-0.524988707075351,-0.283550120316366,1.70598162476504,-0.503849340675093,-1.45084028987469,-1.59206401405314,0.476786293436963,0.339385976810706,1.52014344786393,0.585673742669619,-0.692969869784549,0.632998099368087,-0.462737195614174,-0.626142823077614,-1.24513444440557,0.637057418536893,-0.471358162202862,-0.0325705606804317,-0.313505738591696
7,-8.59542301965944,0.487429052428485,-0.302432956535184,-1.40972909454367,0.851635162628937,2.39838533772966,-0.762925230110861,-1.15077225987334,0.31635179394331,-0.748856349619548,0.540915287300944,-0.984240596349714,-0.94273806633375,1.09895375853811,-1.77823424254777,-1.39566276916128,-0.639861319395228,0.12125280581224,0.21327110939398,0.328612887208896,1.42619408704402
8,-6.35690663704808,0.738324705129217,0.471968132369904,0.723180435038873,0.839517146539016,0.510285536365617,-0.481679925267701,0.271232678825009,0.626306319555624,-1.75458588010955,-0.158598127227847,-0.0118171164760513,-0.24430378605033,0.690504597674884,-1.18440553066546,-0.238938093740656,-0.577798646546369,-0.277666257290964,-0.123833041451339,-0.272071057948979,-0.973672222269038
9,-11.9338933679484,0.575781351653492,-0.248383948785693,2.0310355247503,0.665680061265694,-1.13676720774358,1.0499091882721,-0.44153342384679,0.588713070108814,-0.719335577316577,-0.50613794018582,-0.430931463506555,-0.44139222164818,-0.652674106000846,-0.981931298688386,-0.00762743255314814,0.911126200898628,-1.07208484877802,-1.58839709653345,0.499731027476442,-0.159185685929277
10,-49.5625785950369,-0.305388387156356,1.25931802946436,0.730490294097479,-1.08963045956209,-1.37872937847354,-0.709715532418802,-0.527558709237945,-1.28480365757989,-0.119669320684725,-0.776778757686777,0.772530816021421,-1.01673657481016,-2.20725351239343,1.65680914860422,0.133710612587693,-1.16828796955677,0.606998977756872,-0.290571146294145,0.944977250900305,1.01246717957647
